transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
38729;07/12/2025 02:34;10070-1574;Tablette de Chocolat Noir Orange Confite  Extra 200g;8;42,95 DH;343,60 DH;SM-291;Gullón;Confiseries
38730;23/07/2025 00:17;10070-414;Biscuits Chocolat au Lait Hobnobs Mcvitie'S 300g.;9;53,95 DH;485,55 DH;SM-308;Aiguebelle;Confiseries
38731;31/08/2025 00:34;10070-192;Chewing-Gum Fraise sans Sucres Trident 60 unités;6;23,25 DH;139,50 DH;SM-255;Trident;Confiseries
38732;09/11/2025 10:38;10070-1622;Tuiles Paprika Pringles 165g;9;21,95 DH;197,55 DH;SM-058;Pringles;Confiseries
38733;23/08/2025 10:53;10070-406;Biscuits Caramélisés Biscoff Lotus 250g;1;40,70 DH;40,70 DH;SM-287;Aiguebelle;Confiseries
38734;09/03/2025 07:18;10070-901;Chips Tortillas Nature  200g;3;16,70 DH;50,10 DH;SM-283;Macao;Confiseries
38735;25/12/2025 10:11;10070-354;Biscuit Madeleines Classiques Spofy 180g;1;5,95 DH;5,95 DH;SM-209;Henry's;Confiseries
38736;15/05/2025 05:26;10070-1175;Marshmallow Rainbow Twist Bebeto 135g;8;24,95 DH;199,60 DH;SM-308;Bebeto;Confiseries
38737;01/04/2025 20:52;10070-670;Cacahuètes Grillées Salées  Classic 250g;9;21,65 DH;194,85 DH;SM-112;Macao;Confiseries
38738;14/06/2025 02:48;10070-1455;Tablette Choco Lait aux Amandes Fond d’Or 135 g;4;8,90 DH;35,60 DH;SM-305;Best Biscuits;Confiseries
38739;12/08/2025 11:07;10070-191;Chewing-Gum Fraise sans Sucres Trident 5 unités;8;3,95 DH;31,60 DH;SM-282;Trident;Confiseries
38740;17/11/2025 16:21;10070-335;Biscuit Cream'Up Eyoo Excelo 30g;8;1,00 DH;8,00 DH;SM-270;Aiguebelle;Confiseries
38741;14/05/2025 20:43;10070-3;Barre Chocolatée au Lait et au Caramel Joyfuel 55g;5;28,95 DH;144,75 DH;SM-190;Joyfuel;Confiseries
38742;20/10/2025 10:27;10070-1404;Pistaches Poivre et Sel Wonderful 115g.;6;66,95 DH;401,70 DH;SM-293;Best Biscuits;Confiseries
38743;25/11/2025 17:22;10070-1179;Mélange Cacahuètes Amandes et pistaches  Original 120g;10;32,95 DH;329,50 DH;SM-187;Mondelez;Confiseries
38744;27/04/2025 16:47;10070-830;Chips Fromage Cheddar Planetas Ronchos 100 g;5;12,50 DH;62,50 DH;SM-266;Aiguebelle;Confiseries
38745;10/12/2025 04:33;10070-1569;Tablette de Chocolat Noir Framboise Crêpe Dentelle  Selection 100g;3;28,95 DH;86,85 DH;SM-160;Gullón;Confiseries
38746;03/01/2025 16:42;10070-1053;Gaufrettes Cacao Loacker 75g;7;14,55 DH;101,85 DH;SM-284;Pringles;Confiseries
38747;24/05/2025 08:42;10070-1260;Noisettes Grillées Oncle Sam 100g;1;27,50 DH;27,50 DH;SM-134;Oncle Sam;Confiseries
38748;23/08/2025 15:49;10070-983;Crêpes Dentelles Chocolat Noir Gavottes 90g;3;46,95 DH;140,85 DH;SM-067;Pringles;Confiseries
38749;21/05/2025 20:22;10070-232;Biscuits Digestive Sans Sucres Ajoutés Digesta Cuetara 400g;9;44,95 DH;404,55 DH;SM-306;Aiguebelle;Confiseries
38750;27/08/2025 17:14;10070-663;Cacahuètes Grillées Enrobée Saveur Fromage Fancy 120g.;1;19,70 DH;19,70 DH;SM-136;Aiguebelle;Confiseries
38751;11/06/2025 14:16;10070-1538;Tablette de Chocolat Extra Noir 60% Cacao Lindor Lindt 100g;10;46,75 DH;467,50 DH;SM-148;Lindt;Confiseries
38752;10/10/2025 05:28;10070-616;Bonbons Rainbow Mentos 38g;9;6,95 DH;62,55 DH;SM-011;Mentos;Confiseries
38753;28/08/2025 13:32;10070-1202;Mini Cake aux Pépites de Chocolat Jacquet 135g.;9;34,90 DH;314,10 DH;SM-062;Soho Snacks;Confiseries
38754;01/01/2025 01:51;10070-735;Céreales Lion Wild 410g;6;52,80 DH;316,80 DH;SM-242;Aiguebelle;Confiseries
38755;30/06/2025 23:01;10070-771;Chewing-Gum Menthe Blanche sans Sucres Mentos 12 unités.;1;9,95 DH;9,95 DH;SM-102;Mentos;Confiseries
38756;31/07/2025 21:51;10070-1372;Pastilles Menthe Vichy 125g;10;36,55 DH;365,50 DH;SM-267;Best Biscuits;Confiseries
38757;25/09/2025 14:13;10070-851;Chips Lisses Kebab Leader Chips 30g.;7;3,50 DH;24,50 DH;SM-070;Leader Chips;Confiseries
38758;25/04/2025 09:35;10070-1564;Tablette de Chocolat Noir Extra Poulain 100g;2;27,95 DH;55,90 DH;SM-175;Cheetos;Confiseries
38759;19/06/2025 09:54;10070-403;Biscuits Breton Lemon Bé 48g;1;2,00 DH;2,00 DH;SM-052;Aiguebelle;Confiseries
38760;26/09/2025 16:38;10070-604;Bonbons Grape Strawberry Nerds 46G;6;19,50 DH;117,00 DH;SM-146;Aiguebelle;Confiseries
38761;18/09/2025 15:54;10070-23;Bouchées Ferrero Rocher 300g;4;151,50 DH;606,00 DH;SM-078;Ferrero;Confiseries
38762;14/01/2025 10:13;10070-1538;Tablette de Chocolat Extra Noir 60% Cacao Lindor Lindt 100g;6;46,75 DH;280,50 DH;SM-013;Lindt;Confiseries
38763;12/09/2025 13:22;10070-1079;Gelées Happy Cola Haribo 200g.;4;41,45 DH;165,80 DH;SM-052;Haribo;Confiseries
38764;09/03/2025 16:12;10070-64;Biscuits Barquettes Chocolat Noisette  Kids2x120g;1;39,95 DH;39,95 DH;SM-010;Maghreb Industries;Confiseries
38765;01/07/2025 15:39;10070-884;Chips Soufflées Fromage Bleu et Buffalo Herr's 113g;8;30,90 DH;247,20 DH;SM-121;Herr's;Confiseries
38766;22/05/2025 07:08;10070-1531;Tablette de Chocolat Bio Noir Écorces d'Orange Alter Eco 100g.;1;60,95 DH;60,95 DH;SM-179;Cheetos;Confiseries
38767;31/12/2025 07:24;10070-805;Chips Campesina Lays 122g.;7;22,50 DH;157,50 DH;SM-182;Lay's;Confiseries
38768;21/07/2025 15:33;10070-988;Croquants à l'Écorce d'Orange Orientines 150g;5;29,00 DH;145,00 DH;SM-228;Pringles;Confiseries
38769;20/06/2025 08:52;10070-1255;Muesli Fruits Mélange de Flocons de Céréales et de Fruits Secs Bio  Bio 375g.;4;38,95 DH;155,80 DH;SM-227;Mondelez;Confiseries
38770;14/01/2025 23:32;10070-243;Madeleines Sans Sucre Montes Lara 240g;9;24,50 DH;220,50 DH;SM-098;Aiguebelle;Confiseries
38771;24/01/2025 11:19;10070-474;Biscuits Golden Rouleau Oreo 154g;4;39,35 DH;157,40 DH;SM-132;Oreo;Confiseries
38772;05/07/2025 06:41;10070-1387;Pillar Chocolat au Lait Lindor 75g;5;74,50 DH;372,50 DH;SM-103;Best Biscuits;Confiseries
38773;12/12/2025 15:01;10070-412;Biscuits Chocolat au Lait First Class Bahlsen 125g;1;35,95 DH;35,95 DH;SM-278;Aiguebelle;Confiseries
38774;18/12/2025 21:35;10070-1496;Tablette de Chocolat au Lait aux Noisettes aux Raisins  200g;10;46,75 DH;467,50 DH;SM-010;Mondelez;Confiseries
38775;25/10/2025 01:23;10070-461;Biscuits Fourrés Chocolat Bn 300g.;6;45,70 DH;274,20 DH;SM-216;Aiguebelle;Confiseries
38776;09/01/2025 07:40;10070-1046;Gaufrette Cacao Tagger 22g;7;1,55 DH;10,85 DH;SM-066;Mondelez;Confiseries
38777;17/01/2025 15:20;10070-352;Biscuit Galette Bretonne Excelo 56g;5;2,10 DH;10,50 DH;SM-160;Aiguebelle;Confiseries
38778;13/07/2025 09:23;10070-328;Biscuit Avoine Bio Gullon 250g;2;28,50 DH;57,00 DH;SM-119;Gullón;Confiseries
38779;25/04/2025 07:36;10070-329;Biscuit Avoine Orange Sans Gluten Gullon 180g;1;20,95 DH;20,95 DH;SM-097;Gullón;Confiseries
38780;22/09/2025 16:59;10070-1281;Œufs Coques au Chocolat au Lait Fourrés Crème au Lait Milka 136g;2;85,95 DH;171,90 DH;SM-084;Milka;Confiseries
38781;08/07/2025 10:58;10070-536;Biscuits Secs Tosta Rica Cuétara 190g;7;15,95 DH;111,65 DH;SM-235;Aiguebelle;Confiseries
38782;17/12/2025 01:00;10070-1571;Tablette de Chocolat Noir Mangue Poivre Sichuan  Selection 100g;2;34,70 DH;69,40 DH;SM-110;Gullón;Confiseries
38783;11/03/2025 11:35;10070-1446;Sucettes Fruits et Cola Space Chupi 20 Unités;7;28,95 DH;202,65 DH;SM-039;Best Biscuits;Confiseries
38784;14/03/2025 03:00;10070-1597;Tartines Bio Crackers Seigle et Graines de Sésame  Bio 200g;9;29,65 DH;266,85 DH;SM-003;Gullón;Confiseries
38785;14/01/2025 23:07;10070-1265;Noix de Cajou Grillées Denia 80g;6;19,75 DH;118,50 DH;SM-144;Denia;Confiseries
38786;08/06/2025 21:04;10070-321;Bio Biscuit Blé Complet Sans Sucre Ajouté  300g;5;36,95 DH;184,75 DH;SM-305;Trident;Confiseries
38787;08/01/2025 21:28;10070-408;Biscuits Céréales Leibniz 200g.;2;24,95 DH;49,90 DH;SM-245;Aiguebelle;Confiseries
38788;28/09/2025 07:50;10070-561;Bonbon Booster Mint 33g;1;4,50 DH;4,50 DH;SM-229;Aiguebelle;Confiseries
38789;30/11/2025 13:01;10070-934;Chocolat Rocher Lait  Extra 7x35g;9;45,70 DH;411,30 DH;SM-059;Macao;Confiseries
38790;12/12/2025 08:22;10070-1124;Gommes Shiny Mix Damel 80 g;9;13,95 DH;125,55 DH;SM-223;Soho Snacks;Confiseries
38791;07/12/2025 15:43;10070-258;Anneaux au Chocolat Noir Amanhecer 150g;1;15,95 DH;15,95 DH;SM-133;Amanhecer;Confiseries
38792;28/07/2025 23:54;10070-549;Biscuits X'Trem Goûters Dorés Saveur Noisettes 225g;8;26,40 DH;211,20 DH;SM-205;Tuc;Confiseries
38793;15/10/2025 16:11;10070-237;Biscuits Digestive Chocolatés Sans Gluten Schär 150g;9;43,95 DH;395,55 DH;SM-072;Lu;Confiseries
38794;01/01/2025 00:55;10070-723;Cereales Dibus Magic Sans Gluten Gullón 220g;8;19,95 DH;159,60 DH;SM-058;Gullón;Confiseries
38795;09/05/2025 01:08;10070-1608;Truffes au Chocolat Caramel Lindor Lindt 200g.;6;122,95 DH;737,70 DH;SM-286;Lindt;Confiseries
38796;26/04/2025 05:39;10070-309;Barres de chocolat Blanc Kinder Bueno 43g;2;8,95 DH;17,90 DH;SM-128;Kinder;Confiseries
38797;19/10/2025 23:51;10070-1149;Lot Tablettes Chocolat au Lait  Classic 2x100g;7;39,95 DH;279,65 DH;SM-242;Mondelez;Confiseries
38798;05/03/2025 11:10;10070-474;Biscuits Golden Rouleau Oreo 154g;9;39,35 DH;354,15 DH;SM-239;Oreo;Confiseries
38799;03/09/2025 23:34;10070-667;Cacahuètes Grillées et Salées  250g;7;38,95 DH;272,65 DH;SM-056;Macao;Confiseries
38800;18/06/2025 16:18;10070-581;Bonbons Caramels Durs Caram'S  200g;9;33,95 DH;305,55 DH;SM-175;Tuc;Confiseries
38801;17/10/2025 17:31;10070-961;Cookies Muffin Double Chocolat Merba 200g;1;42,90 DH;42,90 DH;SM-052;M&M's;Confiseries
38802;26/12/2025 10:32;10070-637;Bonbons Tutti Frutti Mentos 38g;5;6,95 DH;34,75 DH;SM-125;Mentos;Confiseries
38803;29/05/2025 22:24;10070-1294;Pack Biscuits Bel Epi Original 10 piéces 36g;8;9,95 DH;79,60 DH;SM-240;Best Biscuits;Confiseries
38804;15/12/2025 17:37;10070-153;Céréales Original Nestlé Fitness 375g;2;52,95 DH;105,90 DH;SM-252;Nestlé;Confiseries
38805;24/09/2025 17:16;10070-1125;Gommes Sour Worms Bebeto 100g.;6;14,85 DH;89,10 DH;SM-073;Bebeto;Confiseries
38806;28/07/2025 17:33;10070-1049;Gaufrette Extra Plus Cacao Silvia 32G;1;1,05 DH;1,05 DH;SM-247;Lu;Confiseries
38807;10/09/2025 19:01;10070-1233;Muesli aux Superfruits Bio Bjorg 375g;2;98,60 DH;197,20 DH;SM-090;Skittles;Confiseries
38808;14/05/2025 01:54;10070-694;Caramel Enrobés au Chocolat  Sensation 280g;9;42,95 DH;386,55 DH;SM-046;Macao;Confiseries
38809;17/06/2025 22:33;10070-1471;Tablette Chocolat Lait Noisettes  Extra 2x200g;3;110,25 DH;330,75 DH;SM-192;Mondelez;Confiseries
38810;25/03/2025 23:23;10070-1044;Gaufrette Bé Daily 45g;4;2,00 DH;8,00 DH;SM-161;Pringles;Confiseries
38811;01/01/2025 02:35;10070-298;Barres Chocolatées Chocolat au Lait  6x168g;2;34,45 DH;68,90 DH;SM-181;Trident;Confiseries
38812;12/11/2025 00:59;10070-629;Bonbons Tagada Haribo 80g;8;20,50 DH;164,00 DH;SM-094;Haribo;Confiseries
38813;31/05/2025 08:28;10070-88;Barre Chocolatée Dark Toblerone 100G;6;24,90 DH;149,40 DH;SM-268;Toblerone;Confiseries
38814;22/12/2025 19:24;10070-676;Cake au Citron Sans Gluten Schär 250g;3;65,90 DH;197,70 DH;SM-255;Lu;Confiseries
38815;12/01/2025 10:02;10070-1132;Gommes Wacky Sticks Fraise Vanille Bebeto 75g;10;16,95 DH;169,50 DH;SM-232;Bebeto;Confiseries
38816;11/03/2025 08:42;10070-861;Chips Ondulées Saveur Ketchup Amanhecer 170g;2;23,75 DH;47,50 DH;SM-093;Amanhecer;Confiseries
38817;28/08/2025 06:15;10070-296;Barres Chocolat Noisettes Nussini Milka 5x31g;2;52,50 DH;105,00 DH;SM-138;Milka;Confiseries
38818;27/04/2025 15:21;10070-140;Tablette de Chocolat au Lait Crispy Nooco 80g;5;11,90 DH;59,50 DH;SM-069;Aiguebelle;Confiseries
38819;31/05/2025 15:14;10070-1165;Madeleines Nature Mary Trini 150g.;6;5,95 DH;35,70 DH;SM-164;Henry's;Confiseries
38820;23/06/2025 01:00;10070-401;Biscuits Bio Gaufres au Miel  Bio 175g.;3;56,95 DH;170,85 DH;SM-157;Trident;Confiseries
38821;01/01/2025 01:43;10070-244;Biscuits Barquette Fraise  Classic 120g;10;20,65 DH;206,50 DH;SM-297;Trident;Confiseries
38822;03/01/2025 12:44;10070-1389;Pistache grillée Salée Fancy 120g.;1;47,80 DH;47,80 DH;SM-114;Best Biscuits;Confiseries
38823;06/06/2025 01:07;10070-217;Biscuit Digestive Muesli Gullón 365g;9;23,50 DH;211,50 DH;SM-075;Gullón;Confiseries
38824;30/01/2025 03:38;10070-1077;Gaufrettes Vanille Sans Sucre et Sans Gluten Lea Life Flis 95g;5;17,95 DH;89,75 DH;SM-072;Lu;Confiseries
38825;02/02/2025 19:00;10070-718;Céréales Crousti Pétales Chocolat Noir Bio Bjorg 300g;4;67,90 DH;271,60 DH;SM-034;Aiguebelle;Confiseries
38826;16/04/2025 07:04;10070-650;Boudoirs aux Oeufs Sancho Panza 400g.;9;27,95 DH;251,55 DH;SM-254;Aiguebelle;Confiseries
38827;08/04/2025 06:55;10070-1119;Gommes Peach Ring Bebeto 100g;6;14,85 DH;89,10 DH;SM-245;Bebeto;Confiseries
38828;21/08/2025 19:53;10070-225;Son d'Avoine Bio Bjorg 500g;10;59,95 DH;599,50 DH;SM-167;Aiguebelle;Confiseries
38829;27/02/2025 14:56;10070-837;Chips Fromage Leader Food 85g;1;10,95 DH;10,95 DH;SM-159;Leader Chips;Confiseries
38830;19/04/2025 20:36;10070-521;Biscuits Sandwich Cacao Luppo 184g;6;23,50 DH;141,00 DH;SM-066;Lu;Confiseries
38831;18/06/2025 14:37;10070-737;Céréales Miel Ballz  Kids 375g;5;30,20 DH;151,00 DH;SM-263;Macao;Confiseries
38832;16/03/2025 23:09;10070-189;Céréales Chocolat Lait  Sensation 500g;10;60,50 DH;605,00 DH;SM-224;Maghreb Industries;Confiseries
38833;25/09/2025 08:38;10070-652;Boudoirs Gastone Lago 200g;6;29,95 DH;179,70 DH;SM-294;Aiguebelle;Confiseries
38834;20/05/2025 14:46;10070-1340;Pack Genoise Dolcy Chocobar Excelo 5x40g;5;9,95 DH;49,75 DH;SM-135;Best Biscuits;Confiseries
38835;19/04/2025 14:47;10070-1503;Tablette de Chocolat au Lait Biscuit Ritter Sport 100g.;8;27,65 DH;221,20 DH;SM-106;Chupa Chups;Confiseries
38836;02/04/2025 05:16;10070-198;Muesli Croustillant 5 Fruits Secs  500g;1;40,95 DH;40,95 DH;SM-053;Trident;Confiseries
38837;22/12/2025 15:28;10070-1192;Mini Barres Chocolatées Twix 150g;7;46,50 DH;325,50 DH;SM-280;Mars Inc;Confiseries
38838;06/03/2025 02:06;10070-1116;Gommes Mix Bebeto 80g;7;15,35 DH;107,45 DH;SM-071;Bebeto;Confiseries
38839;26/07/2025 00:00;10070-1166;Madeleines Nature Mary Trini 300g;7;11,70 DH;81,90 DH;SM-105;Henry's;Confiseries
38840;05/03/2025 14:32;10070-585;Bonbons Chocolat au Lait Éclairs Walker'S 150g.;3;33,95 DH;101,85 DH;SM-222;Aiguebelle;Confiseries
38841;08/04/2025 09:16;10070-1560;Tablette de Chocolat Noir Extra 70% Côte d'Or 100g.;8;30,95 DH;247,60 DH;SM-279;Cheetos;Confiseries
38842;22/02/2025 01:25;10070-885;Chips Soufflées Fromage et Jalapeño Herr's 113g;3;30,90 DH;92,70 DH;SM-215;Herr's;Confiseries
38843;18/06/2025 01:54;10070-1373;Pépite Blanche Fancy 150g.;4;38,50 DH;154,00 DH;SM-147;Best Biscuits;Confiseries
38844;26/04/2025 17:56;10070-1509;Tablette de Chocolat au Lait et Amandes Caramélisées Pointe De Sel Côte d'Or 180g.;1;67,95 DH;67,95 DH;SM-188;Chupa Chups;Confiseries
38845;23/10/2025 19:23;10070-1378;Petit Beurre aux Pépites Tobigo 64 g x5 Pièces;2;10,40 DH;20,80 DH;SM-045;Tobigo;Confiseries
38846;05/11/2025 03:40;10070-1101;Gommes Black Berries Vidal 100g;10;17,00 DH;170,00 DH;SM-200;Soho Snacks;Confiseries
38847;09/12/2025 10:36;10070-1227;Mini-Barres Chocolatées Bounty 227g.;5;49,00 DH;245,00 DH;SM-020;Mars Inc;Confiseries
38848;18/01/2025 00:22;10070-819;Chips Crisp Peas Tomate Basilic Nature Addict 50g;2;19,50 DH;39,00 DH;SM-235;Aiguebelle;Confiseries
38849;09/05/2025 00:57;10070-1624;Tuiles Sour Cream Onion Pringles 40g;6;10,95 DH;65,70 DH;SM-233;Pringles;Confiseries
38850;03/01/2025 21:00;10070-164;Céréales Milly Magic Sans Gluten Schar 250g;4;71,95 DH;287,80 DH;SM-031;Lu;Confiseries
38851;09/02/2025 17:00;10070-929;Chocolat Noir sans Sucres Ajoutés Chocodate 100g.;5;38,95 DH;194,75 DH;SM-017;M&M's;Confiseries
38852;25/06/2025 13:11;10070-77;Mélange de Graines Cocktail Grillés et Salés  Sensation 110g;2;19,65 DH;39,30 DH;SM-230;Maghreb Industries;Confiseries
38853;31/08/2025 00:23;10070-1470;Tablette Chocolat Lait aux Noisettes  Blanc 100g;1;64,00 DH;64,00 DH;SM-121;Mondelez;Confiseries
38854;19/05/2025 02:49;10070-798;Chips au Fromage Risi Match Ball 105g;2;16,50 DH;33,00 DH;SM-226;Aiguebelle;Confiseries
38855;24/07/2025 12:15;10070-282;Barre Multicéréale Choco Orange Cerealitalia 126 g;9;29,90 DH;269,10 DH;SM-113;Aiguebelle;Confiseries
38856;20/07/2025 13:32;10070-1140;Honey Rings Mr Breakfast 375g + Corn Flakes 375g à moitie prix;10;30,95 DH;309,50 DH;SM-170;Soho Snacks;Confiseries
38857;05/10/2025 20:19;10070-1169;Maïs Grillé au Fromage Xkorn 100g;6;12,95 DH;77,70 DH;SM-071;Soho Snacks;Confiseries
38858;22/03/2025 12:58;10070-1102;Gommes Ceintures Rainbow Vidal 100g.;5;17,00 DH;85,00 DH;SM-231;Soho Snacks;Confiseries
38859;02/11/2025 13:48;10070-195;Génoises Chocolat Noisette  Classic 150g;4;29,25 DH;117,00 DH;SM-208;Maghreb Industries;Confiseries
38860;01/11/2025 20:08;10070-1364;Palmiers au Chocolat  110g;10;20,80 DH;208,00 DH;SM-190;Mondelez;Confiseries
38861;05/07/2025 09:46;10070-461;Biscuits Fourrés Chocolat Bn 300g.;5;45,70 DH;228,50 DH;SM-205;Aiguebelle;Confiseries
38862;10/02/2025 02:43;10070-1033;Galettes Saveur Noisettes  Bio 100g;10;43,50 DH;435,00 DH;SM-159;Macao;Confiseries
38863;21/01/2025 17:08;10070-661;Cacahuètes Grillées Enrobée Saveur Barbecue Fancy 120g.;8;19,70 DH;157,60 DH;SM-232;Aiguebelle;Confiseries
38864;26/12/2025 14:45;10070-952;Cookies Chocolat Blanc Cranberries  Extra 200g;1;31,95 DH;31,95 DH;SM-129;Macao;Confiseries
38865;18/06/2025 13:51;10070-483;Biscuits Mini Chocolat Pick Up Bahlsen 106g;7;33,80 DH;236,60 DH;SM-033;Aiguebelle;Confiseries
38866;30/05/2025 08:07;10070-355;Biscuit Moment Chocostar Gullón 236g;7;33,50 DH;234,50 DH;SM-167;Gullón;Confiseries
38867;08/05/2025 17:45;10070-332;Biscuit Céréales Fruits Gullón 300g;4;19,95 DH;79,80 DH;SM-173;Gullón;Confiseries
38868;15/04/2025 01:47;10070-182;Muesli Croustillant au Chocolat Granola Sante 350g;3;29,90 DH;89,70 DH;SM-281;Aiguebelle;Confiseries
38869;26/08/2025 07:13;10070-955;Cookies Chocolat Noisettes  200g;6;32,95 DH;197,70 DH;SM-081;Macao;Confiseries
38870;19/07/2025 13:45;10070-938;Cocktail de Fruits Exotiques Séchés  110g;8;21,65 DH;173,20 DH;SM-303;Macao;Confiseries
38871;04/11/2025 22:01;10070-155;Cookies Chocolat 25% Chunks Merba 150g;10;26,25 DH;262,50 DH;SM-002;Aiguebelle;Confiseries
38872;23/09/2025 06:09;10070-491;Biscuits Palmiers aux Fromages  Bio 100g;3;39,30 DH;117,90 DH;SM-116;Trident;Confiseries
38873;14/08/2025 09:31;10070-566;Bonbons Acidulés Fruits Mix Verquin 125g;1;33,95 DH;33,95 DH;SM-025;Aiguebelle;Confiseries
38874;09/02/2025 11:45;10070-1223;Mini Merendina 16g.;3;1,00 DH;3,00 DH;SM-175;Mondelez;Confiseries
38875;22/09/2025 10:14;10070-420;Biscuits Chocolat Noisettes  Classic 250g;6;50,50 DH;303,00 DH;SM-177;Trident;Confiseries
38876;16/04/2025 10:02;10070-1183;Merendina Classique 36g.;9;1,90 DH;17,10 DH;SM-061;Soho Snacks;Confiseries
38877;04/05/2025 04:33;10070-293;Barres Céréales Bio Fraise  Bio 138g;1;32,95 DH;32,95 DH;SM-244;Trident;Confiseries
38878;19/02/2025 23:28;10070-409;Biscuits Chocolat au Lait  Bio 125g.;5;37,65 DH;188,25 DH;SM-141;Trident;Confiseries
38879;11/08/2025 22:43;10070-1564;Tablette de Chocolat Noir Extra Poulain 100g;2;27,95 DH;55,90 DH;SM-006;Cheetos;Confiseries
38880;15/02/2025 23:51;10070-1089;Génoise Fourrée Orange Tago 150g;1;19,50 DH;19,50 DH;SM-292;Soho Snacks;Confiseries
38881;31/01/2025 02:08;10070-1419;Sablés à la Confiture d'Abricot Orientines 150g;2;29,00 DH;58,00 DH;SM-244;Best Biscuits;Confiseries
38882;10/10/2025 08:11;10070-1562;Tablette de Chocolat Noir Extra Fine 86% Côte d'Or 100g;10;28,95 DH;289,50 DH;SM-182;Cheetos;Confiseries
38883;27/08/2025 19:11;10070-346;Biscuit Fancy Cacao Macao 90g;9;3,00 DH;27,00 DH;SM-288;Macao;Confiseries
38884;04/08/2025 14:22;10070-709;Céréales Chocolat  Blanc 750g;10;42,95 DH;429,50 DH;SM-128;Macao;Confiseries
38885;10/11/2025 16:00;10070-302;Barres d'Avoines et Miel Granola Sante 40g.;5;7,35 DH;36,75 DH;SM-028;Aiguebelle;Confiseries
38886;08/03/2025 12:27;10070-1152;Madeleine Fourrée Cacao Spofy 58g;6;1,85 DH;11,10 DH;SM-036;Henry's;Confiseries
38887;11/02/2025 02:02;10070-1370;Paprika Chili Denia Funchips 85g.;5;10,25 DH;51,25 DH;SM-286;Denia;Confiseries
38888;04/01/2025 15:24;10070-1559;Tablette de Chocolat Noir Excellence Mini Lindt 70% 35g.;6;17,95 DH;107,70 DH;SM-177;Lindt;Confiseries
38889;09/02/2025 19:00;10070-70;Céréales Coco Pops Sucre Réduit Kellogs 330 g;1;40,00 DH;40,00 DH;SM-230;Kelloggs;Confiseries
38890;03/09/2025 05:26;10070-1396;Pistaches Grillées Salées  Classic 125g;2;46,95 DH;93,90 DH;SM-031;Mondelez;Confiseries
38891;28/11/2025 06:32;10070-582;Bonbons Caramels Tendres Fleur de Sel  Original 165g;2;42,40 DH;84,80 DH;SM-222;Tuc;Confiseries
38892;05/07/2025 16:32;10070-956;Cookies Coco  200g;1;27,60 DH;27,60 DH;SM-176;Macao;Confiseries
38893;30/11/2025 10:13;10070-963;Cookies Pack Original King Cookies 5x54g.;2;9,20 DH;18,40 DH;SM-209;M&M's;Confiseries
38894;01/12/2025 20:31;10070-990;Croquants aux Amandes et Raisins Secs Orientines 150g.;9;29,00 DH;261,00 DH;SM-296;Pringles;Confiseries
38895;19/11/2025 18:50;10070-478;Biscuits La Barquette Framboise Lulu 120g;2;24,95 DH;49,90 DH;SM-147;Lu;Confiseries
38896;12/01/2025 05:23;10070-1150;Madeleine Cacao et Pépites de Chocolat Mary Trini 50g;9;2,00 DH;18,00 DH;SM-139;Henry's;Confiseries
38897;01/01/2025 10:58;10070-969;Coolbeans Tropic Mix Bebeto 60g;9;9,50 DH;85,50 DH;SM-018;Bebeto;Confiseries
38898;11/09/2025 10:57;10070-934;Chocolat Rocher Lait  Extra 7x35g;8;45,70 DH;365,60 DH;SM-291;Macao;Confiseries
38899;27/01/2025 07:06;10070-1403;Pistaches Oncle Sam 450g.;4;105,95 DH;423,80 DH;SM-270;Oncle Sam;Confiseries
38900;12/01/2025 06:04;10070-1225;Mini Tablette Chocolat Noir Napolitain  Selection 200g;7;94,75 DH;663,25 DH;SM-207;Mondelez;Confiseries
38901;10/06/2025 23:07;10070-886;Chips Soufflées Fromage et Pizza Herr's 113g;9;30,90 DH;278,10 DH;SM-213;Herr's;Confiseries
38902;20/11/2025 05:41;10070-75;Flacon Chewing-Gum Wondermint Flash 60g;8;20,50 DH;164,00 DH;SM-062;Maghreb Industries;Confiseries
38903;29/09/2025 13:09;10070-538;Biscuits Sésame Vanille Sans Sucre Karéléa 132g;6;50,20 DH;301,20 DH;SM-260;Aiguebelle;Confiseries
38904;26/03/2025 05:25;10070-1416;Rolls Cigare Vanille Tago 150g;10;16,90 DH;169,00 DH;SM-211;Best Biscuits;Confiseries
38905;31/10/2025 01:19;10070-684;Cake Fluffy Original Chocolat Be 40g.;7;2,10 DH;14,70 DH;SM-004;Lu;Confiseries
38906;13/09/2025 13:23;10070-192;Chewing-Gum Fraise sans Sucres Trident 60 unités;7;23,25 DH;162,75 DH;SM-052;Trident;Confiseries
38907;27/02/2025 09:57;10070-885;Chips Soufflées Fromage et Jalapeño Herr's 113g;2;30,90 DH;61,80 DH;SM-292;Herr's;Confiseries
38908;10/05/2025 23:20;10070-820;Chips Crousti Nature  Sensation 275g;8;40,95 DH;327,60 DH;SM-229;Macao;Confiseries
38909;10/09/2025 16:32;10070-678;Cake aux Pépites de Chocolat Bauducco 200g;6;29,90 DH;179,40 DH;SM-270;Aiguebelle;Confiseries
38910;07/11/2025 00:10;10070-30;Céréales Chocapic Nestlé 375g.;9;57,75 DH;519,75 DH;SM-027;Nestlé;Confiseries
