transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
926526;18/04/2025 19:18;10120-2226;Shampooing Sec Original Batiste 200ml;59;74,95 DH;4422,05 DH;SM-015;Clear;Hygiène
926527;19/05/2025 12:44;10120-267;Brosse à Dents Electrique Vitality Rose Oral-B 1 unité;73;344,20 DH;25126,60 DH;SM-198;Oral-B;Hygiène
926528;02/09/2025 08:02;10120-2188;Shampooing Milky Damage Repair Pantene PRO-V 700ml;59;61,95 DH;3655,05 DH;SM-182;Pantene;Hygiène
926529;09/08/2025 01:47;10120-2136;Shampooing Detox Charbon Head & Shoulders 400ml;74;37,75 DH;2793,50 DH;SM-212;Head & Shoulders;Hygiène
926530;13/04/2025 09:54;10120-374;Brossettes Interdentaires Sensodyne 2mm.;89;39,95 DH;3555,55 DH;SM-032;Sensodyne;Hygiène
926531;02/12/2025 13:00;10120-1505;Kit Sourcils  Marron Medium Revolution;25;79,00 DH;1975,00 DH;SM-116;Head & Shoulders;Hygiène
926532;30/04/2025 23:11;10120-747;Brume Huile Solaire SPF 15 Babaria 200ml;15;155,95 DH;2339,25 DH;SM-051;Taous;Hygiène
926533;11/11/2025 08:59;10120-2257;Solution Désinfectante Hydroalcool Jardin d'Oleane 100ml.;91;21,20 DH;1929,20 DH;SM-047;Clear;Hygiène
926534;09/11/2025 10:58;10120-2201;Shampooing pour Cheveux Bouclés sans Sulfate Tresemme 250ml.;32;51,95 DH;1662,40 DH;SM-151;Clear;Hygiène
926535;22/02/2025 22:31;10120-678;Boite Mouchoirs Comfort Selpak 2Plis 275 unités;94;12,50 DH;1175,00 DH;SM-108;Selpak;Hygiène
926536;10/01/2025 07:10;10120-2142;Shampooing Dry Scalp Head & Shoulders 400ml;50;45,30 DH;2265,00 DH;SM-039;Head & Shoulders;Hygiène
926537;25/03/2025 15:05;10120-1360;Gel Douche Pêche Blanche et Nectarine Le Petit Marseillais 650ml.;70;53,95 DH;3776,50 DH;SM-230;Le Petit Marseillais;Hygiène
926538;12/12/2025 04:49;10120-1033;Dentifrice 3D White Deluxe Vitalizing Fresh Crest 75ml;41;36,95 DH;1514,95 DH;SM-018;Lux;Hygiène
926539;03/08/2025 12:17;10120-38;Brosse à Dents Pro-expert All-In-One Oral-B 1 unité;72;45,70 DH;3290,40 DH;SM-151;Oral-B;Hygiène
926540;04/12/2025 01:13;10120-378;Déodorant Atomiseur Black & White Original 200ml.;33;46,75 DH;1542,75 DH;SM-050;Selpak;Hygiène
926541;15/08/2025 00:21;10120-838;Conceal & Define Foundation F9 Revolution 1 unité;8;145,00 DH;1160,00 DH;SM-067;Taous;Hygiène
926542;25/08/2025 22:55;10120-696;Brosse à Dents Bambou Kids 1 unité;69;19,00 DH;1311,00 DH;SM-228;Taous;Hygiène
926543;26/11/2025 20:25;10120-1668;Pack Shampooing 400ml + Après-Shampooing 360ml Pantene Zendaya;10;90,00 DH;900,00 DH;SM-287;Pantene;Hygiène
926544;22/11/2025 20:10;10120-1844;Recharges de lames de rasoir Extra Smooth 5 lames Venus 4 unités;96;167,35 DH;16065,60 DH;SM-184;Venus;Hygiène
926545;07/01/2025 13:15;10120-125;Huile Sèche Senteur Néroli Tiyya 100ml;66;105,50 DH;6963,00 DH;SM-139;LES DOMAINES;Hygiène
926546;30/10/2025 11:28;10120-1998;Sérum Hydratant Eau de Riz et Amidon Ultra Doux 120ml;43;69,99 DH;3009,57 DH;SM-020;L'oréal;Hygiène
926547;30/12/2025 22:29;10120-828;Coloration Végétale Blond Clair 8,00 BioMagic;38;97,00 DH;3686,00 DH;SM-137;Taous;Hygiène
926548;19/07/2025 09:12;10120-55;Gel Douche Réparateur Lactovit 250ml.;15;32,50 DH;487,50 DH;SM-101;Nana;Hygiène
926549;03/08/2025 11:29;10120-1596;Masque Clay absorbant Freeman 175ml;84;71,70 DH;6022,80 DH;SM-220;Madonna;Hygiène
926550;18/06/2025 02:46;10120-1175;Eau de Cologne Parfumée Naturelle Bien-Être 250ml.;53;71,55 DH;3792,15 DH;SM-243;Vaseline;Hygiène
926551;12/04/2025 07:50;10120-1445;Gloss Shimmer Bomb Gloss Glimmer Revolution;10;85,00 DH;850,00 DH;SM-257;Head & Shoulders;Hygiène
926552;24/07/2025 08:45;10120-1445;Gloss Shimmer Bomb Gloss Glimmer Revolution;24;85,00 DH;2040,00 DH;SM-066;Head & Shoulders;Hygiène
926553;17/03/2025 14:27;10120-31;Shampooing L’Oréal Paris Elseve Glycolic Gloss pour Cheveux ternes 200ml;70;33,25 DH;2327,50 DH;SM-247;L'oréal;Hygiène
926554;23/02/2025 20:44;10120-426;Lingettes Traditionnal Ottoman Ultra Compact 100 feuilles;86;19,95 DH;1715,70 DH;SM-279;Selpak;Hygiène
926555;25/05/2025 04:11;10120-719;Brosse à Dents Sensisoft Charbon Signal 2 unités;96;52,90 DH;5078,40 DH;SM-091;Signal;Hygiène
926556;28/08/2025 00:00;10120-657;Blush Liquide Affair 020 Catrice;5;50,00 DH;250,00 DH;SM-196;Taous;Hygiène
926557;08/10/2025 18:55;10120-1248;Fard à Paupières Matte Baked Golden Rose 1 unité;21;59,00 DH;1239,00 DH;SM-185;Mia;Hygiène
926558;07/08/2025 20:11;10120-2030;Serviettes Hygiéniques Maxi Thick Long Always 18 unités;93;23,95 DH;2227,35 DH;SM-180;Always;Hygiène
926559;27/05/2025 23:55;10120-1039;Dentifrice Anti-Caries Fluor Signal 75ml;95;13,95 DH;1325,25 DH;SM-223;Signal;Hygiène
926560;16/02/2025 18:19;10120-544;Après-Shampoing Kératin Brésilien Ogx 385ml;64;119,95 DH;7676,80 DH;SM-221;Sunsilk;Hygiène
926561;30/08/2025 07:55;10120-401;Huile de Germe de Blé Printemps 60ml.;72;18,00 DH;1296,00 DH;SM-125;Selpak;Hygiène
926562;05/01/2025 22:52;10120-1340;Gel Douche gommant Hammam Savon Noir & Eclats de noix d'Argan Ushuaia 300ml;74;40,95 DH;3030,30 DH;SM-012;Head & Shoulders;Hygiène
926563;21/09/2025 11:14;10120-518;Après Shampooing Huile Extraordinaire Elsève 200ml;25;51,95 DH;1298,75 DH;SM-070;Elsève;Hygiène
926564;28/01/2025 12:03;10120-109;Bain de Bouche Total Protection Listerine 500ml;83;56,95 DH;4726,85 DH;SM-039;Listerine;Hygiène
926565;15/09/2025 16:56;10120-1785;Protège-slip Mini Soft 28 unités;8;29,30 DH;234,40 DH;SM-285;Cadum;Hygiène
926566;16/05/2025 03:30;10120-1526;Lait Protecteur à la Carotène 6 Nivea Sun 300ml.;5;105,95 DH;529,75 DH;SM-134;Nivea;Hygiène
926567;04/05/2025 21:57;10120-723;Brosse à Dents Souple à Base de Plantes Mixte The Humble Co 1 unité;11;19,95 DH;219,45 DH;SM-216;Taous;Hygiène
926568;19/10/2025 00:37;10120-1183;Eau de Parfum pour Homme 19 Caravan 150ml;81;139,00 DH;11259,00 DH;SM-217;Vaseline;Hygiène
926569;19/12/2025 21:39;10120-876;Cotton Soft Cotton Tige 200 unités;8;9,50 DH;76,00 DH;SM-007;Taous;Hygiène
926570;06/02/2025 19:23;10120-1973;Savon Liquide Aqua Dream Breeze Peros 400ml;75;13,95 DH;1046,25 DH;SM-229;Clear;Hygiène
926571;24/12/2025 17:03;10120-194;Après Shampooing Black Charcoal Ultra Doux Garnier 400ml;56;57,95 DH;3245,20 DH;SM-161;L'oréal;Hygiène
926572;08/01/2025 13:51;10120-1571;Lotion Nourrissante Lactovit 400ml;70;64,95 DH;4546,50 DH;SM-025;Madonna;Hygiène
926573;04/11/2025 05:09;10120-1948;Savon de Marseille Printemps Citron 2 unités;8;13,50 DH;108,00 DH;SM-068;Clear;Hygiène
926574;25/09/2025 00:27;10120-2020;Serviettes Hygiéniques Feather Soft 2 en 1 Maxi Thick Long Always 18 unités.;19;23,20 DH;440,80 DH;SM-209;Always;Hygiène
926575;28/03/2025 14:06;10120-248;Savon Noir à Base d'Olive Tiyya 250ml;42;42,35 DH;1778,70 DH;SM-232;LES DOMAINES;Hygiène
926576;22/07/2025 10:26;10120-592;Atomiseur Parfumant Orchidée Ushuaia 200ml;45;38,95 DH;1752,75 DH;SM-281;Ushuaïa;Hygiène
926577;31/01/2025 18:48;10120-793;Coloration Crème Marron Chocolat 6,7 Excellence;31;106,95 DH;3315,45 DH;SM-168;Taous;Hygiène
926578;02/01/2025 06:16;10120-255;Fil Dentaire Sensodyne 1 unité;94;32,95 DH;3097,30 DH;SM-218;Sensodyne;Hygiène
926579;23/10/2025 23:34;10120-1631;Mousse à Raser Pro Sensitive Foam Comfort Peau Sensible Gillette 200ml;85;53,55 DH;4551,75 DH;SM-167;Gilette;Hygiène
926580;05/11/2025 01:01;10120-1028;Démaquillant Yeux au Bleuet Byphasse 200ml;48;31,95 DH;1533,60 DH;SM-290;Taous;Hygiène
926581;12/04/2025 17:40;10120-661;Blush Liquide Superdewy you Had Me first Revolution;49;79,00 DH;3871,00 DH;SM-272;Taous;Hygiène
926582;08/09/2025 06:31;10120-101;Routine Honey Shampoing + Après-Shampoing Sérum Ultra Doux;65;99,00 DH;6435,00 DH;SM-011;L'oréal;Hygiène
926583;28/11/2025 15:48;10120-1317;Gel Douche Bio Verveine Citron Le Petit Marseillais 250ml;59;45,70 DH;2696,30 DH;SM-201;Le Petit Marseillais;Hygiène
926584;31/05/2025 14:45;10120-1961;Savon Liquide Amande Printemps 500ml.;22;12,50 DH;275,00 DH;SM-005;Clear;Hygiène
926585;14/06/2025 07:35;10120-584;Atomiseur Parfumant Anarchy Axe 150ml.;73;27,95 DH;2040,35 DH;SM-158;Axe;Hygiène
926586;26/07/2025 10:53;10120-468;Eau de Toilette Fleur d'Oranger Cottage 50ml;7;135,95 DH;951,65 DH;SM-053;Selpak;Hygiène
926587;22/01/2025 08:27;10120-1347;Gel Douche Jasmin Amber Duru 650Ml;23;20,75 DH;477,25 DH;SM-241;Head & Shoulders;Hygiène
926588;27/10/2025 09:46;10120-1727;Papier Hygiénique 4 Plis Premium Smile 10 rouleaux;30;57,95 DH;1738,50 DH;SM-004;Ushuaïa;Hygiène
926589;12/04/2025 00:04;10120-15;Déodorant Homme Fresh Ocean Roll-on Nivea Men 50ml.;25;43,65 DH;1091,25 DH;SM-139;Nivea;Hygiène
926590;05/02/2025 21:29;10120-390;Déodorant Stick Femme Secret Original 73 ml;83;49,95 DH;4145,85 DH;SM-214;Selpak;Hygiène
926591;11/01/2025 02:03;10120-1762;Poudre pour les Sourcils N°103 Golden Rose 1 unité;53;60,00 DH;3180,00 DH;SM-025;Cadum;Hygiène
926592;03/10/2025 18:55;10120-1454;Gommage Visage Olive Peau Normale à Sèche Le Petit Olivier 75ml.;50;70,95 DH;3547,50 DH;SM-120;Head & Shoulders;Hygiène
926593;10/12/2025 13:34;10120-1026;Culottes Éco Fuites Urinaires Taille M Tadam 9 unités;74;112,00 DH;8288,00 DH;SM-264;Taous;Hygiène
926594;13/07/2025 06:18;10120-281;Cotons Tiges Boîte Ronde Sensea 200 unités;54;11,95 DH;645,30 DH;SM-116;Sensea;Hygiène
926595;07/03/2025 17:01;10120-2194;Shampooing Nourissant Hair Super Food Pantene PRO-V 400ml.;39;44,20 DH;1723,80 DH;SM-254;Pantene;Hygiène
926596;28/05/2025 19:36;10120-1579;Mascara Duo Effet XXL Catrice;9;59,00 DH;531,00 DH;SM-147;Madonna;Hygiène
926597;28/06/2025 23:46;10120-889;Crayon à lèvres Creamy Shine N°2 Nude Look Golden Rose 1 unité;19;50,00 DH;950,00 DH;SM-112;Taous;Hygiène
926598;12/10/2025 20:39;10120-904;Crayon à Lèvres Mat N°14 Golden Rose 1 unité;67;52,00 DH;3484,00 DH;SM-163;Taous;Hygiène
926599;01/11/2025 05:31;10120-2110;Shampooing aux Œufs Cadum 190ml;92;14,95 DH;1375,40 DH;SM-083;Cadum;Hygiène
926600;16/02/2025 20:22;10120-870;Cotons Maxi Oval Duo 80 unités;92;14,75 DH;1357,00 DH;SM-087;Taous;Hygiène
926601;14/08/2025 20:12;10120-2032;Serviettes Hygiéniques Organic Régulier Ailes Natracare 14 unités;95;49,90 DH;4740,50 DH;SM-155;Clear;Hygiène
926602;05/01/2025 09:12;10120-1172;Eau de Cologne Original Eva 630ml;82;36,50 DH;2993,00 DH;SM-001;Taous;Hygiène
926603;21/08/2025 15:56;10120-1991;Sérum Correcteur Instant Bright n°020 Catrice;71;45,00 DH;3195,00 DH;SM-061;Clear;Hygiène
926604;09/12/2025 22:36;10120-1214;Éponge Fond de Teint Lionesse 1unité;86;20,00 DH;1720,00 DH;SM-269;Vaseline;Hygiène
926605;18/11/2025 20:53;10120-2135;Shampooing Deep Clean Oil Control head & shoulders 400ml;89;44,95 DH;4000,55 DH;SM-085;Head & Shoulders;Hygiène
926606;13/12/2025 18:29;10120-946;Crayon Longstay Waterproof Sourcils GR N°102 1 unité;23;89,00 DH;2047,00 DH;SM-282;Taous;Hygiène
926607;31/10/2025 16:58;10120-799;Coloration Crème Mocha 515 sans Ammoniaque Casting.;45;106,95 DH;4812,75 DH;SM-190;Taous;Hygiène
926608;08/02/2025 18:46;10120-1267;Fond de Teint Sérum Nude Drop Tinted 038W Catrice 1 unité;99;87,00 DH;8613,00 DH;SM-088;Mia;Hygiène
926609;05/06/2025 01:44;10120-2076;Shampooing à l'Aloe Vera Cadum 380ml.;47;22,55 DH;1059,85 DH;SM-147;Cadum;Hygiène
926610;09/02/2025 03:02;10120-378;Déodorant Atomiseur Black & White Original 200ml.;75;46,75 DH;3506,25 DH;SM-168;Selpak;Hygiène
926611;27/05/2025 07:32;10120-391;Déodorant Stick Femme Secret Poudre Fresh 45 ml;17;34,95 DH;594,15 DH;SM-299;Selpak;Hygiène
926612;02/10/2025 18:07;10120-1475;Huile d'Argan Plantil 60ml;75;98,50 DH;7387,50 DH;SM-171;Head & Shoulders;Hygiène
926613;25/03/2025 02:18;10120-108;Bain de Bouche Total Care Listerine 250ml;16;39,90 DH;638,40 DH;SM-182;Listerine;Hygiène
926614;16/01/2025 19:41;10120-2026;Serviettes Hygiéniques Maxi Nuit Soft 10 unités;77;20,95 DH;1613,15 DH;SM-232;Clear;Hygiène
926615;01/09/2025 12:28;10120-776;Coloration Crème Brun Clair Profond 5,1 Excellence.;54;106,95 DH;5775,30 DH;SM-178;Taous;Hygiène
926616;21/05/2025 04:11;10120-45;Dentifrice Pro Expert Protection Oral-B 75ml;84;43,65 DH;3666,60 DH;SM-091;Oral-B;Hygiène
926617;22/03/2025 18:49;10120-1808;Rasoir Skinguard Disposable Gillette 4+1.;70;58,00 DH;4060,00 DH;SM-220;Gilette;Hygiène
926618;22/09/2025 15:08;10120-1532;Lip Booster Max It Up Extreme N°040 Catrice 1 unité;8;44,00 DH;352,00 DH;SM-201;Head & Shoulders;Hygiène
926619;08/03/2025 22:35;10120-38;Brosse à Dents Pro-expert All-In-One Oral-B 1 unité;62;45,70 DH;2833,40 DH;SM-073;Oral-B;Hygiène
926620;12/04/2025 09:54;10120-1903;Rouge à Lèvres Liquide Shine Bomb N70 Catrice;56;50,00 DH;2800,00 DH;SM-293;Clear;Hygiène
926621;24/09/2025 00:30;10120-1;Argile Blanche en poudre visage corps Tiyya 200g;13;100,65 DH;1308,45 DH;SM-219;LES DOMAINES;Hygiène
926622;04/05/2025 23:09;10120-1033;Dentifrice 3D White Deluxe Vitalizing Fresh Crest 75ml;7;36,95 DH;258,65 DH;SM-068;Lux;Hygiène
926623;24/02/2025 06:30;10120-165;Shampooing Antipelliculaire Classic Clean Head & Shoulders 200ml.;6;21,95 DH;131,70 DH;SM-119;Head & Shoulders;Hygiène
926624;01/09/2025 22:21;10120-1116;Déodorant Femme Roll-On Impeccable Anti-traces Narta 50m;76;39,40 DH;2994,40 DH;SM-230;Taous;Hygiène
926625;28/01/2025 09:59;10120-2199;Shampooing Olive Mythique Ultra Doux Garnier 600ml;49;66,50 DH;3258,50 DH;SM-258;L'oréal;Hygiène
926626;20/08/2025 11:26;10120-586;Atomiseur Parfumant Black Axe 150ml;81;25,95 DH;2101,95 DH;SM-246;Axe;Hygiène
926627;07/01/2025 23:35;10120-1935;Rouge à lèvres Velvet Matte N°31 Golden Rose 1 unité;6;75,00 DH;450,00 DH;SM-183;Clear;Hygiène
926628;08/03/2025 07:33;10120-953;Crayon Retouching N°01 Nude Look Golden Rose 1 unité;47;45,00 DH;2115,00 DH;SM-217;Taous;Hygiène
926629;24/11/2025 19:03;10120-1203;Eau Micellaire Vitamine C Et E Lirene 400ml;85;59,00 DH;5015,00 DH;SM-244;Vaseline;Hygiène
926630;26/04/2025 01:27;10120-1519;Lait de Douche Grenade Rose Byphasse 600 ml;83;42,50 DH;3527,50 DH;SM-060;Head & Shoulders;Hygiène
926631;12/12/2025 15:37;10120-1891;Rouge à Lèvres Hydratant n°010 Catrice;11;55,00 DH;605,00 DH;SM-085;Clear;Hygiène
926632;25/11/2025 07:04;10120-1827;Rasoirs Jetables Blue 3 Ice Gillette 6 unités.;97;66,75 DH;6474,75 DH;SM-239;Gilette;Hygiène
926633;05/07/2025 01:06;10120-2077;Shampooing à l'Aloe Vera Cadum 650ml.;87;33,25 DH;2892,75 DH;SM-213;Cadum;Hygiène
926634;21/12/2025 07:33;10120-1568;Lot Shampooing Kératine Ogx 385ml + Après-Shampooing (-50% sur le 2ème);92;152,95 DH;14071,40 DH;SM-300;Madonna;Hygiène
926635;26/10/2025 14:55;10120-183;Huile Soin Satin Bronze Vahema Monoï 100ml.;69;169,00 DH;11661,00 DH;SM-290;Amalfi;Hygiène
926636;14/09/2025 13:11;10120-537;Après Shampooing Volume : renew au Fruit du caféier d'Arabie Herbal Essences bio 400ml;26;46,75 DH;1215,50 DH;SM-122;Sunsilk;Hygiène
926637;10/07/2025 20:42;10120-300;Disques Démaquillants Sensea 120 disques.;97;18,25 DH;1770,25 DH;SM-281;Sensea;Hygiène
926638;26/02/2025 18:37;10120-963;Crayon Sourcils Stylist 035 Catrice;42;29,95 DH;1257,90 DH;SM-145;Taous;Hygiène
926639;15/07/2025 19:10;10120-717;Brosse à Dents Rechargeable Vitality Prowhite Oral-B 1 unité;46;339,95 DH;15637,70 DH;SM-049;Oral-B;Hygiène
926640;27/10/2025 11:41;10120-1257;Fond de Teint Invisible Cover 030N Catrice 1 unité;83;78,00 DH;6474,00 DH;SM-305;Mia;Hygiène
926641;27/10/2025 01:28;10120-337;Baume à Lèvres Fruity Shine Fraise Labello 4,8g.;92;42,60 DH;3919,20 DH;SM-144;Lux;Hygiène
926642;18/06/2025 23:29;10120-77;BB Crème 20 Claire Light SO'BIO 30ml;62;169,90 DH;10533,80 DH;SM-183;Nana;Hygiène
926643;20/09/2025 07:56;10120-1033;Dentifrice 3D White Deluxe Vitalizing Fresh Crest 75ml;76;36,95 DH;2808,20 DH;SM-088;Lux;Hygiène
926644;28/06/2025 10:24;10120-1836;Recharge Brosse à dents Electrique Kids Oral-B 2 unités;77;113,30 DH;8724,10 DH;SM-309;Oral-B;Hygiène
926645;24/12/2025 13:53;10120-2220;Shampooing Sans Sulfates Fortifiant bio Renew à l'Aloe et Bambou Herbal Essences 400ml;48;61,95 DH;2973,60 DH;SM-119;Clear;Hygiène
926646;10/06/2025 03:37;10120-245;Mouchoirs Confort Soft 24 paquets;45;41,95 DH;1887,75 DH;SM-003;Lux;Hygiène
926647;15/03/2025 04:26;10120-1061;Dentifrice Maxfresh Clean Mint Colgate 100ML;95;25,95 DH;2465,25 DH;SM-134;Colgate;Hygiène
926648;09/02/2025 03:21;10120-1478;Huile de Bronzage Solaire Natural Essence 100ml.;79;19,95 DH;1576,05 DH;SM-234;Head & Shoulders;Hygiène
926649;17/02/2025 16:33;10120-1878;Roll-On Natur Protect pour Peaux Sensibles Sans Paraben Sanex 50ml.;79;30,60 DH;2417,40 DH;SM-188;Cadum;Hygiène
926650;27/03/2025 10:56;10120-1485;Huile Démaquillante Byphasse 150ml;38;120,00 DH;4560,00 DH;SM-137;Head & Shoulders;Hygiène
926651;27/01/2025 01:50;10120-860;Coton Maxi Duo Soft 2x80g;60;39,35 DH;2361,00 DH;SM-263;Taous;Hygiène
926652;08/07/2025 10:29;10120-2059;Shampoing Dream Long Lissant Keratine l'Oréal Elsève 600ml;40;73,95 DH;2958,00 DH;SM-128;L'oréal;Hygiène
926653;21/01/2025 07:52;10120-1851;Recharges de lames de rasoir Mach3 Turbo Gillette 8 unités.;15;251,95 DH;3779,25 DH;SM-199;Gilette;Hygiène
926654;24/05/2025 12:54;10120-121;Gel Douche Magical Orchid Euphoria Lux 500ml;25;42,60 DH;1065,00 DH;SM-301;Lux;Hygiène
926655;05/01/2025 06:57;10120-2237;Soin Blanchissant Hollywood Smile Pearl Drops 50ml.;47;32,45 DH;1525,15 DH;SM-293;Clear;Hygiène
926656;13/01/2025 00:08;10120-894;Crayon à Lèvres Dream Golden Rose N°526 1 unité;16;45,00 DH;720,00 DH;SM-249;Taous;Hygiène
926657;20/03/2025 09:40;10120-1154;Dissolvant à La Glycérine Blanc 200ml.;67;21,25 DH;1423,75 DH;SM-219;Taous;Hygiène
926658;21/06/2025 17:39;10120-1972;Savon Liquide Antibactérien Taous 470 Ml;37;18,95 DH;701,15 DH;SM-032;Taous;Hygiène
926659;20/08/2025 04:47;10120-391;Déodorant Stick Femme Secret Poudre Fresh 45 ml;80;34,95 DH;2796,00 DH;SM-296;Selpak;Hygiène
926660;04/05/2025 22:19;10120-162;Pansements Élastiques Imperméables Megaplast 20 unités;11;25,50 DH;280,50 DH;SM-101;Amalfi;Hygiène
926661;17/04/2025 11:24;10120-780;Coloration Crème Châtain 6,7 Color Naturals.;21;46,75 DH;981,75 DH;SM-142;Taous;Hygiène
926662;15/01/2025 16:52;10120-442;Savon Natural Olive Oil Single Duru 150 G;53;6,50 DH;344,50 DH;SM-041;Selpak;Hygiène
926663;03/01/2025 23:45;10120-253;Fil Dentaire Essential Floss Oral-B 50 m;45;33,25 DH;1496,25 DH;SM-095;Oral-B;Hygiène
926664;13/11/2025 08:25;10120-493;Rasoir Jetable Simply 3 lames Venus 3 unités;41;33,95 DH;1391,95 DH;SM-172;Venus;Hygiène
926665;04/09/2025 21:07;10120-223;Bain Bouche Protection Dents et Gencive Listerine 500ml;11;50,50 DH;555,50 DH;SM-253;Listerine;Hygiène
926666;03/08/2025 11:22;10120-1685;Palette Fards à Paupières The Soft Peony Catrice 1 unité;38;66,00 DH;2508,00 DH;SM-143;Ushuaïa;Hygiène
926667;19/03/2025 06:30;10120-654;Blush Affair Liquid 050 Catrice 1 unité;33;50,00 DH;1650,00 DH;SM-095;Taous;Hygiène
926668;22/09/2025 08:51;10120-445;Savon Liquide Lait Amande Taous 470ml;64;18,95 DH;1212,80 DH;SM-296;Taous;Hygiène
926669;23/05/2025 17:15;10120-1725;Papier Hygiénique 3 Plis Zeina – 20 Unités + 4 Gratuit;28;76,95 DH;2154,60 DH;SM-279;Ushuaïa;Hygiène
926670;12/04/2025 16:21;10120-605;Bain de Bouche Ultra Fresh Amalfi 500ml;55;14,90 DH;819,50 DH;SM-234;Amalfi;Hygiène
926671;13/04/2025 22:37;10120-263;Bâtonnets Ouatés Classic Soft 160 unités;23;16,55 DH;380,65 DH;SM-050;Lux;Hygiène
926672;22/03/2025 15:05;10120-2072;Shampoing Réparateur Huile Argan Hask 365ml;81;98,95 DH;8014,95 DH;SM-144;Clear;Hygiène
926673;22/08/2025 07:46;10120-1418;Gloss Creamy Soft Matte Golden Rose N°108 1 unité;54;85,00 DH;4590,00 DH;SM-218;Head & Shoulders;Hygiène
926674;30/05/2025 22:32;10120-555;Après-Shampooing Huile de Coco Shea Moisture 384ml.;86;199,00 DH;17114,00 DH;SM-024;Sunsilk;Hygiène
926675;09/12/2025 20:29;10120-754;Cartouche Cire Epilatoire Citron Depiliss 100ml.;96;18,95 DH;1819,20 DH;SM-012;Taous;Hygiène
926676;30/09/2025 21:47;10120-1693;Palette Relove Colour Courage Shadow Revolution;42;45,00 DH;1890,00 DH;SM-252;Ushuaïa;Hygiène
926677;01/09/2025 05:39;10120-1461;Highlighter Reloaded Peach Lights Revolution 1 unité;47;55,00 DH;2585,00 DH;SM-268;Head & Shoulders;Hygiène
926678;29/11/2025 00:10;10120-1781;Primer Relove Pore Vanish Revolution 12ml;36;62,00 DH;2232,00 DH;SM-236;Cadum;Hygiène
926679;01/12/2025 10:22;10120-1182;Eau de Parfum pour Femme 43 Caravan 150ml;63;135,00 DH;8505,00 DH;SM-269;Vaseline;Hygiène
926680;04/12/2025 14:18;10120-625;Baume à Lèvres Blackberry Shine Labello 1 unité;83;43,40 DH;3602,20 DH;SM-225;Taous;Hygiène
926681;28/08/2025 12:16;10120-698;Brosse à Dents Charcoal Extra Soft Oral-B 1 unité;18;39,00 DH;702,00 DH;SM-281;Oral-B;Hygiène
926682;23/09/2025 10:35;10120-1746;Pot Gel Aloe Vera Soqu 300ml;69;85,00 DH;5865,00 DH;SM-128;Cadum;Hygiène
926683;31/07/2025 21:19;10120-1914;Rouge à Lèvres Nude Look Velvety Matte Golden Rose N°02 1 unité;82;65,00 DH;5330,00 DH;SM-276;Clear;Hygiène
926684;06/01/2025 14:23;10120-211;Mouchoir Boite Zeina 300 feuilles;48;10,50 DH;504,00 DH;SM-214;Amalfi;Hygiène
926685;13/01/2025 01:58;10120-2292;Vernis à Ongles Pastel Please 020 Catrice 1 unité;41;41,00 DH;1681,00 DH;SM-166;Clear;Hygiène
926686;14/11/2025 11:52;10120-160;Pack Sérum Garnier Fast Bright + Roller Offert;36;101,95 DH;3670,20 DH;SM-016;L'oréal;Hygiène
926687;13/08/2025 11:50;10120-435;Savon Crème Velvet Touch Lux 85g.;8;4,95 DH;39,60 DH;SM-284;Lux;Hygiène
926688;25/08/2025 15:10;10120-826;Coloration Végétale blond beige 7,72 BioMagic;19;97,00 DH;1843,00 DH;SM-087;Taous;Hygiène
926689;18/12/2025 11:04;10120-2227;Shampooing Sec Rose Gold Batiste 200ml;51;74,95 DH;3822,45 DH;SM-110;Clear;Hygiène
926690;10/09/2025 04:21;10120-279;Tampons Réguliers sans Applicateur Natra 20 unités;11;59,90 DH;658,90 DH;SM-161;Lux;Hygiène
926691;09/08/2025 08:44;10120-894;Crayon à Lèvres Dream Golden Rose N°526 1 unité;30;45,00 DH;1350,00 DH;SM-150;Taous;Hygiène
926692;26/11/2025 21:53;10120-702;Brosse à Dents Double Action Colgate 1 unité;7;8,25 DH;57,75 DH;SM-147;Colgate;Hygiène
926693;02/11/2025 13:04;10120-476;Gant de Toilette Lionesse..;5;25,00 DH;125,00 DH;SM-196;Selpak;Hygiène
926694;31/05/2025 06:25;10120-73;Anti-Cernes Eye Bright Fair Revolution;35;110,00 DH;3850,00 DH;SM-050;Nana;Hygiène
926695;30/03/2025 01:23;10120-1443;Gloss Repulpant Max It Up Extreme 020 Catrice 1 unité;95;44,00 DH;4180,00 DH;SM-166;Head & Shoulders;Hygiène
926696;07/07/2025 12:52;10120-1430;Gloss Natural Shine Nude Look Golden Rose 01 1 unité;93;59,00 DH;5487,00 DH;SM-148;Head & Shoulders;Hygiène
926697;18/04/2025 19:06;10120-2007;Serviette Hygiénique Teen Day Ultra Minces Soft 12 unités;41;16,75 DH;686,75 DH;SM-077;Clear;Hygiène
926698;27/04/2025 20:52;10120-1981;Savon Mains Dermo Amalfi 500ml;22;12,50 DH;275,00 DH;SM-003;Amalfi;Hygiène
926699;07/02/2025 19:23;10120-971;Crème Bronzante Melted Sun n°020 Catrice;44;59,00 DH;2596,00 DH;SM-022;Taous;Hygiène
926700;01/01/2025 17:39;10120-2290;Vernis à ongles Green N°123 Last & Care Golden Rose 1 unité;16;35,00 DH;560,00 DH;SM-219;Clear;Hygiène
